year,state,congressional_district,party,candidatevotes,totalvotes,state_district
2016,Wisconsin,3,DEMOCRAT,257401,260370,wisconsin_3
2016,Wisconsin,4,DEMOCRAT,220181,286909,wisconsin_4
2016,Wisconsin,5,REPUBLICAN,260706,390844,wisconsin_5
2016,Wisconsin,6,REPUBLICAN,204147,357183,wisconsin_6
2016,Wisconsin,7,REPUBLICAN,223418,362271,wisconsin_7
2016,Wisconsin,8,REPUBLICAN,227892,363780,wisconsin_8
2016,Wyoming,0,REPUBLICAN,156176,258788,wyoming_0
2018,Alabama,1,REPUBLICAN,153228,242617,alabama_1
2018,Alabama,2,REPUBLICAN,138879,226230,alabama_2
2018,Alabama,3,REPUBLICAN,147770,231915,alabama_3
2018,Alabama,4,REPUBLICAN,184255,230969,alabama_4
2018,Alabama,5,REPUBLICAN,159063,260673,alabama_5
2018,Alabama,6,REPUBLICAN,192542,278328,alabama_6
2018,Alabama,7,DEMOCRAT,185010,189163,alabama_7
2018,Alaska,0,REPUBLICAN,149779,282166,alaska_0
2018,Arizona,1,DEMOCRAT,143240,266089,arizona_1
2018,Arizona,2,DEMOCRAT,161000,294152,arizona_2
2018,Arizona,3,DEMOCRAT,114650,179518,arizona_3
2018,Arizona,4,REPUBLICAN,188842,277035,arizona_4
2018,Arizona,5,REPUBLICAN,186037,313064,arizona_5
2018,Arizona,6,REPUBLICAN,173140,313699,arizona_6
2018,Arizona,7,DEMOCRAT,113044,132051,arizona_7
2018,Arizona,8,REPUBLICAN,168835,304417,arizona_8
2018,Arizona,9,DEMOCRAT,159583,261245,arizona_9
2018,Arkansas,1,REPUBLICAN,138757,201245,arkansas_1
2018,Arkansas,2,REPUBLICAN,132125,253453,arkansas_2
2018,Arkansas,3,REPUBLICAN,148717,229708,arkansas_3
2018,Arkansas,4,REPUBLICAN,136740,204892,arkansas_4
2018,California,1,REPUBLICAN,160046,291594,california_1
2018,California,2,DEMOCRAT,243081,315657,california_2
2018,California,3,DEMOCRAT,134875,232251,california_3
2018,California,4,REPUBLICAN,184401,340654,california_4
2018,California,5,DEMOCRAT,205860,261018,california_5
2018,California,6,DEMOCRAT,162411,201939,california_6
2018,California,7,DEMOCRAT,155016,281617,california_7
2018,California,8,REPUBLICAN,102415,170785,california_8
2018,California,9,DEMOCRAT,113414,200763,california_9
2018,California,10,DEMOCRAT,115945,221900,california_10
2018,California,11,DEMOCRAT,204369,275681,california_11
2018,California,12,DEMOCRAT,275292,317072,california_12
2018,California,13,DEMOCRAT,260580,294837,california_13
2018,California,14,DEMOCRAT,211384,266823,california_14
2018,California,15,DEMOCRAT,177989,243929,california_15
2018,California,16,DEMOCRAT,82266,142959,california_16
2018,California,17,DEMOCRAT,159105,211162,california_17
2018,California,18,DEMOCRAT,225142,302238,california_18
2018,California,19,DEMOCRAT,162496,220319,california_19
2018,California,20,DEMOCRAT,183677,225721,california_20
2018,California,21,DEMOCRAT,57239,113616,california_21
2018,California,22,REPUBLICAN,117243,222379,california_22
2018,California,23,REPUBLICAN,131113,205774,california_23
2018,California,24,DEMOCRAT,166550,284431,california_24
2018,California,25,DEMOCRAT,133209,245022,california_25
2018,California,26,DEMOCRAT,158216,255426,california_26
2018,California,27,DEMOCRAT,160504,202636,california_27
2018,California,28,DEMOCRAT,196662,250934,california_28
2018,California,29,DEMOCRAT,124697,154692,california_29
2018,California,30,DEMOCRAT,191573,260993,california_30
2018,California,31,DEMOCRAT,110143,187495,california_31
2018,California,32,DEMOCRAT,121759,177031,california_32
2018,California,33,DEMOCRAT,219091,312860,california_33
2018,California,34,DEMOCRAT,110195,151906,california_34
2018,California,35,DEMOCRAT,103420,149024,california_35
2018,California,36,DEMOCRAT,122169,207008,california_36
2018,California,37,DEMOCRAT,210555,236378,california_37
2018,California,38,DEMOCRAT,139188,202156,california_38
2018,California,39,DEMOCRAT,126002,244393,california_39
2018,California,40,DEMOCRAT,93938,121449,california_40
2018,California,41,DEMOCRAT,108227,166248,california_41
2018,California,42,REPUBLICAN,131040,231932,california_42
2018,California,43,DEMOCRAT,152272,196052,california_43
2018,California,44,DEMOCRAT,97944,143322,california_44
2018,California,45,DEMOCRAT,158906,305289,california_45
2018,California,46,DEMOCRAT,102278,147916,california_46
2018,California,47,DEMOCRAT,143354,221036,california_47
2018,California,48,DEMOCRAT,157837,294736,california_48
2018,California,49,DEMOCRAT,166453,295030,california_49
2018,California,50,REPUBLICAN,134362,259810,california_50
2018,California,51,DEMOCRAT,109527,153828,california_51
2018,California,52,DEMOCRAT,188992,296007,california_52
2018,California,53,DEMOCRAT,185667,268794,california_53
2018,Colorado,1,DEMOCRAT,272886,369693,colorado_1
2018,Colorado,2,DEMOCRAT,259608,430614,colorado_2
2018,Colorado,3,REPUBLICAN,173205,336189,colorado_3
2018,Colorado,4,REPUBLICAN,224038,369582,colorado_4
2018,Colorado,5,REPUBLICAN,184002,322645,colorado_5
2018,Colorado,6,DEMOCRAT,187639,346817,colorado_6
2018,Colorado,7,DEMOCRAT,204260,338006,colorado_7
2018,Connecticut,1,DEMOCRAT,166155,274140,connecticut_1
2018,Connecticut,2,DEMOCRAT,167659,289114,connecticut_2
2018,Connecticut,3,DEMOCRAT,163211,270239,connecticut_3
2018,Connecticut,4,DEMOCRAT,168726,275651,connecticut_4
2018,Connecticut,5,DEMOCRAT,142901,270664,connecticut_5
2018,Delaware,0,DEMOCRAT,227353,352737,delaware_0
2018,Florida,1,REPUBLICAN,216189,322388,florida_1
2018,Florida,2,REPUBLICAN,199335,295568,florida_2
2018,Florida,3,REPUBLICAN,176616,306496,florida_3
2018,Florida,4,REPUBLICAN,248420,381249,florida_4
2018,Florida,5,DEMOCRAT,180527,270326,florida_5
2018,Florida,6,REPUBLICAN,187891,333649,florida_6
2018,Florida,7,DEMOCRAT,183113,317398,florida_7
2018,Florida,8,REPUBLICAN,218112,360527,florida_8
2018,Florida,9,DEMOCRAT,172172,296737,florida_9
2018,Florida,11,REPUBLICAN,239395,367506,florida_11
2018,Florida,12,REPUBLICAN,194564,334918,florida_12
2018,Florida,13,DEMOCRAT,182717,316971,florida_13
2018,Florida,15,REPUBLICAN,151380,285532,florida_15
2018,Florida,16,REPUBLICAN,197483,361946,florida_16
2018,Florida,17,REPUBLICAN,193326,310520,florida_17
2018,Florida,18,REPUBLICAN,185905,342359,florida_18
2018,Florida,19,REPUBLICAN,211465,339607,florida_19
2018,Florida,20,DEMOCRAT,202659,202824,florida_20
2018,Florida,22,DEMOCRAT,184634,297683,florida_22
2018,Florida,23,DEMOCRAT,161611,276366,florida_23
2018,Florida,25,REPUBLICAN,128672,212845,florida_25
2018,Florida,26,DEMOCRAT,119797,235475,florida_26
2018,Florida,27,DEMOCRAT,130743,252586,florida_27
2018,Georgia,1,REPUBLICAN,144741,250683,georgia_1
2018,Georgia,2,DEMOCRAT,136699,229171,georgia_2
2018,Georgia,3,REPUBLICAN,191996,293006,georgia_3
2018,Georgia,4,DEMOCRAT,227717,288809,georgia_4
2018,Georgia,5,DEMOCRAT,275406,275406,georgia_5
2018,Georgia,6,DEMOCRAT,160139,317014,georgia_6
2018,Georgia,7,REPUBLICAN,140430,280441,georgia_7
2018,Georgia,8,REPUBLICAN,198152,198152,georgia_8
2018,Georgia,9,REPUBLICAN,224661,282573,georgia_9
2018,Georgia,10,REPUBLICAN,190396,302735,georgia_10
2018,Georgia,11,REPUBLICAN,191887,310540,georgia_11
2018,Georgia,12,REPUBLICAN,148986,250489,georgia_12
2018,Georgia,13,DEMOCRAT,223157,292917,georgia_13
2018,Georgia,14,REPUBLICAN,175743,229724,georgia_14
2018,Hawaii,1,DEMOCRAT,134650,184211,hawaii_1
2018,Hawaii,2,DEMOCRAT,153271,198121,hawaii_2
2018,Idaho,1,REPUBLICAN,197719,315069,idaho_1
2018,Idaho,2,REPUBLICAN,170274,280655,idaho_2
2018,Illinois,1,DEMOCRAT,189560,257885,illinois_1
2018,Illinois,2,DEMOCRAT,190684,235251,illinois_2
2018,Illinois,3,DEMOCRAT,163053,223334,illinois_3
2018,Illinois,4,DEMOCRAT,143895,166189,illinois_4
2018,Illinois,5,DEMOCRAT,213992,279131,illinois_5
2018,Illinois,6,DEMOCRAT,169001,315446,illinois_6
2018,Illinois,7,DEMOCRAT,215746,246243,illinois_7
2018,Illinois,8,DEMOCRAT,130054,197127,illinois_8
2018,Illinois,9,DEMOCRAT,213368,290351,illinois_9
2018,Illinois,10,DEMOCRAT,156540,238664,illinois_10
2018,Illinois,11,DEMOCRAT,145407,227765,illinois_11
2018,Illinois,12,REPUBLICAN,134884,261543,illinois_12
2018,Illinois,13,REPUBLICAN,136516,270981,illinois_13
2018,Illinois,14,DEMOCRAT,156035,297199,illinois_14
2018,Illinois,15,REPUBLICAN,181294,255608,illinois_15
2018,Illinois,16,REPUBLICAN,151254,255825,illinois_16
2018,Illinois,17,DEMOCRAT,142659,229749,illinois_17
2018,Illinois,18,REPUBLICAN,195927,291413,illinois_18
2018,Indiana,1,DEMOCRAT,159611,245209,indiana_1
2018,Indiana,2,REPUBLICAN,125499,228889,indiana_2
2018,Indiana,3,REPUBLICAN,158927,245537,indiana_3
2018,Indiana,4,REPUBLICAN,156539,244363,indiana_4
2018,Indiana,5,REPUBLICAN,180035,317177,indiana_5
2018,Indiana,6,REPUBLICAN,154260,241726,indiana_6
2018,Indiana,7,DEMOCRAT,141139,217596,indiana_7
2018,Indiana,8,REPUBLICAN,157396,244291,indiana_8
2018,Indiana,9,REPUBLICAN,153271,271361,indiana_9
2018,Iowa,1,DEMOCRAT,170342,334243,iowa_1
2018,Iowa,2,DEMOCRAT,171446,312913,iowa_2
2018,Iowa,3,DEMOCRAT,175642,356241,iowa_3
2018,Iowa,4,REPUBLICAN,157676,313251,iowa_4
2018,Kansas,1,REPUBLICAN,153082,224640,kansas_1
2018,Kansas,2,REPUBLICAN,126098,264688,kansas_2
2018,Kansas,3,DEMOCRAT,170518,318301,kansas_3
2018,Kansas,4,REPUBLICAN,144248,242693,kansas_4
2018,Kentucky,1,REPUBLICAN,172167,251016,kentucky_1
2018,Kentucky,2,REPUBLICAN,171700,257345,kentucky_2
2018,Kentucky,3,DEMOCRAT,173002,278720,kentucky_3
2018,Kentucky,4,REPUBLICAN,162946,261812,kentucky_4
2018,Kentucky,5,REPUBLICAN,172093,218017,kentucky_5
2018,Kentucky,6,REPUBLICAN,154468,302888,kentucky_6
2018,Louisiana,1,REPUBLICAN,192555,269325,louisiana_1
2018,Louisiana,2,DEMOCRAT,190182,235982,louisiana_2
2018,Louisiana,3,REPUBLICAN,136876,245943,louisiana_3
2018,Louisiana,4,REPUBLICAN,139326,216872,louisiana_4
2018,Louisiana,5,REPUBLICAN,149018,223946,louisiana_5
2018,Louisiana,6,REPUBLICAN,186553,268525,louisiana_6
2018,Maine,1,DEMOCRAT,201195,342053,maine_1
2018,Maine,2,DEMOCRAT,139231,281371,maine_2
2018,Maryland,1,REPUBLICAN,183662,306132,maryland_1
2018,Maryland,2,DEMOCRAT,167201,253302,maryland_2
2018,Maryland,3,DEMOCRAT,202407,292880,maryland_3
2018,Maryland,4,DEMOCRAT,209642,268583,maryland_4
2018,Maryland,5,DEMOCRAT,213796,304209,maryland_5
2018,Maryland,6,DEMOCRAT,163346,276974,maryland_6
2018,Maryland,7,DEMOCRAT,202345,264710,maryland_7
2018,Maryland,8,DEMOCRAT,217679,319330,maryland_8
2018,Massachusetts,1,DEMOCRAT,211790,216900,massachusetts_1
2018,Massachusetts,2,DEMOCRAT,191332,284893,massachusetts_2
2018,Massachusetts,3,DEMOCRAT,173175,279327,massachusetts_3
2018,Massachusetts,4,DEMOCRAT,245289,251016,massachusetts_4
2018,Massachusetts,5,DEMOCRAT,236243,311324,massachusetts_5
2018,Massachusetts,6,DEMOCRAT,217703,333975,massachusetts_6
2018,Massachusetts,7,DEMOCRAT,216559,220411,massachusetts_7
2018,Massachusetts,8,DEMOCRAT,259159,263307,massachusetts_8
2018,Massachusetts,9,DEMOCRAT,192347,323928,massachusetts_9
2018,Michigan,1,REPUBLICAN,187251,332497,michigan_1
2018,Michigan,2,REPUBLICAN,168970,305463,michigan_2
2018,Michigan,3,REPUBLICAN,169107,310740,michigan_3
2018,Michigan,4,REPUBLICAN,178510,285050,michigan_4
2018,Michigan,5,DEMOCRAT,164502,276413,michigan_5
2018,Michigan,6,REPUBLICAN,147436,293438,michigan_6
2018,Michigan,7,REPUBLICAN,158730,295060,michigan_7
2018,Michigan,8,DEMOCRAT,172880,341593,michigan_8
2018,Michigan,9,DEMOCRAT,181734,304563,michigan_9
2018,Michigan,10,REPUBLICAN,182808,303064,michigan_10
2018,Michigan,11,DEMOCRAT,181912,350901,michigan_11
2018,Michigan,12,DEMOCRAT,200588,294628,michigan_12
2018,Michigan,13,DEMOCRAT,165355,196299,michigan_13
2018,Michigan,14,DEMOCRAT,214334,264994,michigan_14
2018,Minnesota,1,REPUBLICAN,146200,291661,minnesota_1
2018,Minnesota,2,DEMOCRATIC-FARMER-LABOR,177958,337968,minnesota_2
2018,Minnesota,3,DEMOCRATIC-FARMER-LABOR,202404,363949,minnesota_3
2018,Minnesota,4,DEMOCRATIC-FARMER-LABOR,216865,328614,minnesota_4
2018,Minnesota,5,DEMOCRATIC-FARMER-LABOR,267703,343358,minnesota_5
2018,Minnesota,6,REPUBLICAN,192931,315726,minnesota_6
2018,Minnesota,7,DEMOCRATIC-FARMER-LABOR,146672,281509,minnesota_7
2018,Minnesota,8,REPUBLICAN,159364,314211,minnesota_8
2018,Mississippi,1,REPUBLICAN,158245,236521,mississippi_1
2018,Mississippi,2,DEMOCRAT,158921,221379,mississippi_2
2018,Mississippi,3,REPUBLICAN,160284,257271,mississippi_3
2018,Mississippi,4,REPUBLICAN,152633,223732,mississippi_4
2018,Missouri,1,DEMOCRAT,219781,274375,missouri_1
2018,Missouri,2,REPUBLICAN,192477,376066,missouri_2
2018,Missouri,3,REPUBLICAN,211243,324608,missouri_3
2018,Missouri,4,REPUBLICAN,190138,293316,missouri_4
2018,Missouri,5,DEMOCRAT,175019,283785,missouri_5
2018,Missouri,6,REPUBLICAN,199796,305409,missouri_6
2018,Missouri,7,REPUBLICAN,196343,296455,missouri_7
2018,Missouri,8,REPUBLICAN,194042,264399,missouri_8
2018,Nebraska,1,REPUBLICAN,141712,234781,nebraska_1
2018,Nebraska,2,REPUBLICAN,126715,248485,nebraska_2
2018,Nebraska,3,REPUBLICAN,163650,213304,nebraska_3
2018,Nevada,1,DEMOCRAT,100707,152201,nevada_1
2018,Nevada,2,REPUBLICAN,167435,287537,nevada_2
2018,Nevada,3,DEMOCRAT,148501,286168,nevada_3
2018,Nevada,4,DEMOCRAT,121962,234868,nevada_4
2018,New Hampshire,1,DEMOCRAT,155884,291039,new hampshire_1
2018,New Hampshire,2,DEMOCRAT,155358,279705,new hampshire_2
2018,New Jersey,1,DEMOCRAT,169628,263418,new jersey_1
2018,New Jersey,2,DEMOCRAT,136685,258363,new jersey_2
2018,New Jersey,3,DEMOCRAT,153473,306875,new jersey_3
2018,New Jersey,4,REPUBLICAN,163065,294348,new jersey_4
2018,New Jersey,5,DEMOCRAT,169546,301823,new jersey_5
2018,New Jersey,6,DEMOCRAT,140752,221195,new jersey_6
2018,New Jersey,7,DEMOCRAT,166985,322742,new jersey_7
2018,New Jersey,8,DEMOCRAT,119881,153455,new jersey_8
2018,New Jersey,9,DEMOCRAT,140832,200416,new jersey_9
2018,New Jersey,10,DEMOCRAT,175253,200159,new jersey_10
2018,New Jersey,11,DEMOCRAT,183684,323574,new jersey_11
2018,New Jersey,12,DEMOCRAT,173334,252375,new jersey_12
2018,New Mexico,1,DEMOCRAT,147336,249162,new mexico_1
2018,New Mexico,2,DEMOCRAT,101489,199256,new mexico_2
2018,New Mexico,3,DEMOCRAT,155201,244893,new mexico_3
2018,New York,1,DEMOCRAT,124213,270053,new york_1
2018,New York,2,REPUBLICAN,112565,241217,new york_2
2018,New York,3,DEMOCRAT,149937,267062,new york_3
2018,New York,4,DEMOCRAT,156728,260206,new york_4
2018,New York,5,DEMOCRAT,160500,161471,new york_5
2018,New York,6,DEMOCRAT,104293,123421,new york_6
2018,New York,7,DEMOCRAT,134125,157302,new york_7
2018,New York,8,DEMOCRAT,170850,191567,new york_8
2018,New York,9,DEMOCRAT,167269,203423,new york_9
2018,New York,10,DEMOCRAT,162131,210958,new york_10
2018,New York,11,DEMOCRAT,96850,192173,new york_11
2018,New York,12,DEMOCRAT,205858,251877,new york_12
2018,New York,13,DEMOCRAT,171341,190688,new york_13
2018,New York,14,DEMOCRAT,110318,141204,new york_14
2018,New York,15,DEMOCRAT,122007,129751,new york_15
2018,New York,16,DEMOCRAT,172815,183356,new york_16
2018,New York,17,DEMOCRAT,159923,193841,new york_17
2018,New York,18,DEMOCRAT,126368,251690,new york_18
2018,New York,19,DEMOCRAT,135582,287986,new york_19
2018,New York,20,DEMOCRAT,161330,266014,new york_20
2018,New York,21,REPUBLICAN,116433,235267,new york_21
2018,New York,22,DEMOCRAT,116001,251212,new york_22
2018,New York,23,REPUBLICAN,114722,240374,new york_23
2018,New York,24,DEMOCRAT,115902,260477,new york_24
2018,New York,25,DEMOCRAT,147979,270120,new york_25
2018,New York,26,DEMOCRAT,156968,230663,new york_26
2018,New York,27,DEMOCRAT,128167,285300,new york_27
2018,North Carolina,1,DEMOCRAT,190457,272675,north carolina_1
2018,North Carolina,2,REPUBLICAN,170072,331704,north carolina_2
2018,North Carolina,3,REPUBLICAN,187901,187901,north carolina_3
2018,North Carolina,4,DEMOCRAT,247067,341403,north carolina_4
2018,North Carolina,5,REPUBLICAN,159917,280385,north carolina_5
2018,North Carolina,6,REPUBLICAN,160709,284360,north carolina_6
2018,North Carolina,7,REPUBLICAN,156809,282312,north carolina_7
2018,North Carolina,8,REPUBLICAN,141402,255521,north carolina_8
2018,North Carolina,9,REPUBLICAN,139246,282717,north carolina_9
2018,North Carolina,10,REPUBLICAN,164969,278228,north carolina_10
2018,North Carolina,11,REPUBLICAN,178012,300666,north carolina_11
2018,North Carolina,12,DEMOCRAT,203974,279138,north carolina_12
2018,North Carolina,13,REPUBLICAN,147570,286316,north carolina_13
2018,North Dakota,0,REPUBLICAN,193568,321532,north dakota_0
2018,Ohio,1,REPUBLICAN,154409,300871,ohio_1
2018,Ohio,2,REPUBLICAN,166714,289661,ohio_2
2018,Ohio,3,DEMOCRAT,181575,246677,ohio_3
2018,Ohio,4,REPUBLICAN,167993,257405,ohio_4
2018,Ohio,5,REPUBLICAN,176569,283617,ohio_5
2018,Ohio,6,REPUBLICAN,172774,249490,ohio_6
2018,Ohio,7,REPUBLICAN,153117,260653,ohio_7
2018,Ohio,8,REPUBLICAN,173852,261133,ohio_8
2018,Ohio,9,DEMOCRAT,157219,231937,ohio_9
2018,Ohio,10,REPUBLICAN,157554,281726,ohio_10
2018,Ohio,11,DEMOCRAT,206138,250660,ohio_11
2018,Ohio,12,REPUBLICAN,175677,341647,ohio_12
2018,Ohio,13,DEMOCRAT,153323,251370,ohio_13
2018,Ohio,14,REPUBLICAN,169809,307358,ohio_14
2018,Ohio,15,REPUBLICAN,170593,292443,ohio_15
2018,Ohio,16,REPUBLICAN,170029,299710,ohio_16
2018,Oklahoma,1,REPUBLICAN,150129,253171,oklahoma_1
2018,Oklahoma,2,REPUBLICAN,140451,216002,oklahoma_2
2018,Oklahoma,3,REPUBLICAN,172913,234065,oklahoma_3
2018,Oklahoma,4,REPUBLICAN,149227,236638,oklahoma_4
2018,Oklahoma,5,DEMOCRAT,121149,238960,oklahoma_5
2018,Oregon,1,DEMOCRAT,231198,363249,oregon_1
2018,Oregon,2,REPUBLICAN,207597,368709,oregon_2
2018,Oregon,3,DEMOCRAT,279019,384326,oregon_3
2018,Oregon,4,DEMOCRAT,208710,372893,oregon_4
2018,Oregon,5,DEMOCRAT,197187,358469,oregon_5
2018,Pennsylvania,1,REPUBLICAN,169053,329798,pennsylvania_1
2018,Pennsylvania,2,DEMOCRAT,159600,201982,pennsylvania_2
2018,Pennsylvania,3,DEMOCRAT,287610,307997,pennsylvania_3
2018,Pennsylvania,4,DEMOCRAT,211524,332991,pennsylvania_4
2018,Pennsylvania,5,DEMOCRAT,198639,304714,pennsylvania_5
2018,Pennsylvania,6,DEMOCRAT,177704,301828,pennsylvania_6
2018,Pennsylvania,7,DEMOCRAT,140813,263261,pennsylvania_7
2018,Pennsylvania,8,DEMOCRAT,135603,248166,pennsylvania_8
2018,Pennsylvania,9,REPUBLICAN,148723,248927,pennsylvania_9
2018,Pennsylvania,10,REPUBLICAN,149365,291033,pennsylvania_10
2018,Pennsylvania,11,REPUBLICAN,163708,277584,pennsylvania_11
2018,Pennsylvania,12,REPUBLICAN,161047,243872,pennsylvania_12
2018,Pennsylvania,13,REPUBLICAN,178533,253266,pennsylvania_13
2018,Pennsylvania,14,REPUBLICAN,151386,261437,pennsylvania_14
2018,Pennsylvania,15,REPUBLICAN,165245,243572,pennsylvania_15
2018,Pennsylvania,16,REPUBLICAN,135348,262396,pennsylvania_16
2018,Pennsylvania,17,DEMOCRAT,183162,325579,pennsylvania_17
2018,Pennsylvania,18,DEMOCRAT,231472,231472,pennsylvania_18
2018,Rhode Island,1,DEMOCRAT,116099,174083,rhode island_1
2018,Rhode Island,2,DEMOCRAT,126476,199197,rhode island_2
2018,South Carolina,1,DEMOCRAT,145455,287433,south carolina_1
2018,South Carolina,2,REPUBLICAN,144642,257139,south carolina_2
2018,South Carolina,3,REPUBLICAN,153338,226204,south carolina_3
2018,South Carolina,4,REPUBLICAN,145321,243950,south carolina_4
2018,South Carolina,5,REPUBLICAN,141757,248579,south carolina_5
2018,South Carolina,6,DEMOCRAT,144765,206433,south carolina_6
2018,South Carolina,7,REPUBLICAN,142681,239554,south carolina_7
2018,South Dakota,0,REPUBLICAN,202446,335471,south dakota_0
2018,Tennessee,1,REPUBLICAN,172835,224282,tennessee_1
2018,Tennessee,2,REPUBLICAN,172856,262134,tennessee_2
2018,Tennessee,3,REPUBLICAN,156512,245765,tennessee_3
2018,Tennessee,4,REPUBLICAN,147323,232451,tennessee_4
2018,Tennessee,5,DEMOCRAT,177923,262248,tennessee_5
2018,Tennessee,6,REPUBLICAN,172810,248740,tennessee_6
2018,Tennessee,7,REPUBLICAN,170071,254384,tennessee_7
2018,Tennessee,8,REPUBLICAN,168030,248345,tennessee_8
2018,Tennessee,9,DEMOCRAT,145139,181476,tennessee_9
2018,Texas,1,REPUBLICAN,168165,232720,texas_1
2018,Texas,2,REPUBLICAN,139188,263392,texas_2
2018,Texas,3,REPUBLICAN,169520,312511,texas_3
2018,Texas,4,REPUBLICAN,188667,249245,texas_4
2018,Texas,5,REPUBLICAN,130617,209507,texas_5
2018,Texas,6,REPUBLICAN,135961,256042,texas_6
2018,Texas,7,DEMOCRAT,127959,243601,texas_7
2018,Texas,8,REPUBLICAN,200619,273170,texas_8
2018,Texas,9,DEMOCRAT,136256,153001,texas_9
2018,Texas,10,REPUBLICAN,157166,307827,texas_10
2018,Texas,11,REPUBLICAN,176603,220377,texas_11
2018,Texas,12,REPUBLICAN,172557,268491,texas_12
2018,Texas,13,REPUBLICAN,169027,207285,texas_13
2018,Texas,14,REPUBLICAN,138942,234528,texas_14
2018,Texas,15,DEMOCRAT,98333,164802,texas_15
2018,Texas,16,DEMOCRAT,124437,181754,texas_16
2018,Texas,17,REPUBLICAN,134841,237351,texas_17
2018,Texas,18,DEMOCRAT,138704,184332,texas_18
2018,Texas,19,REPUBLICAN,151946,201985,texas_19
2018,Texas,20,DEMOCRAT,139038,171963,texas_20
2018,Texas,21,REPUBLICAN,177654,353617,texas_21
2018,Texas,22,REPUBLICAN,152750,297405,texas_22
2018,Texas,23,REPUBLICAN,103285,210069,texas_23
2018,Texas,24,REPUBLICAN,133317,263418,texas_24
2018,Texas,25,REPUBLICAN,163023,304553,texas_25
2018,Texas,26,REPUBLICAN,185551,312505,texas_26
2018,Texas,27,REPUBLICAN,125118,207421,texas_27
2018,Texas,28,DEMOCRAT,117494,139226,texas_28
2018,Texas,29,DEMOCRAT,88188,117494,texas_29
2018,Texas,30,DEMOCRAT,166784,183174,texas_30
2018,Texas,31,REPUBLICAN,144680,286007,texas_31
2018,Texas,32,DEMOCRAT,144067,275620,texas_32
2018,Texas,33,DEMOCRAT,90805,119224,texas_33
2018,Texas,34,DEMOCRAT,85825,143068,texas_34
2018,Texas,35,DEMOCRAT,138278,194067,texas_35
2018,Texas,36,REPUBLICAN,161048,221956,texas_36
2018,Utah,1,REPUBLICAN,156692,254333,utah_1
2018,Utah,2,REPUBLICAN,151489,270044,utah_2
