,year,state,congressional_district,party,candidatevotes,totalvotes,state_district
7749,2010,South Carolina,4,REPUBLICAN,137586,216838,south carolina_4
7750,2010,South Carolina,5,REPUBLICAN,125834,228286,south carolina_5
7751,2010,South Carolina,6,DEMOCRAT,125459,199590,south carolina_6
7752,2010,South Dakota,0,REPUBLICAN,153703,319426,south dakota_0
7753,2010,Tennessee,1,REPUBLICAN,123006,152161,tennessee_1
7754,2010,Tennessee,2,REPUBLICAN,141796,173380,tennessee_2
7755,2010,Tennessee,3,REPUBLICAN,92032,162056,tennessee_3
7756,2010,Tennessee,4,REPUBLICAN,103969,182191,tennessee_4
7757,2010,Tennessee,5,DEMOCRAT,99162,176362,tennessee_5
7758,2010,Tennessee,6,REPUBLICAN,128517,191084,tennessee_6
7759,2010,Tennessee,7,REPUBLICAN,158916,219583,tennessee_7
7760,2010,Tennessee,8,REPUBLICAN,98759,167405,tennessee_8
7761,2010,Tennessee,9,DEMOCRAT,99827,134907,tennessee_9
7762,2010,Texas,1,REPUBLICAN,129398,144209,texas_1
7763,2010,Texas,2,REPUBLICAN,130020,146731,texas_2
7764,2010,Texas,3,REPUBLICAN,101180,152652,texas_3
7765,2010,Texas,4,REPUBLICAN,136338,186286,texas_4
7766,2010,Texas,5,REPUBLICAN,106742,151349,texas_5
7767,2010,Texas,6,REPUBLICAN,107140,162557,texas_6
7768,2010,Texas,7,REPUBLICAN,143655,176378,texas_7
7769,2010,Texas,8,REPUBLICAN,161417,201099,texas_8
7770,2010,Texas,9,DEMOCRAT,80107,105767,texas_9
7771,2010,Texas,10,REPUBLICAN,144980,224171,texas_10
7772,2010,Texas,11,REPUBLICAN,125581,155340,texas_11
7773,2010,Texas,12,REPUBLICAN,109882,152917,texas_12
7774,2010,Texas,13,REPUBLICAN,113201,130043,texas_13
7775,2010,Texas,14,REPUBLICAN,140623,185054,texas_14
7776,2010,Texas,15,DEMOCRAT,53546,96080,texas_15
7777,2010,Texas,16,DEMOCRAT,49301,84892,texas_16
7778,2010,Texas,17,REPUBLICAN,106696,172642,texas_17
7779,2010,Texas,18,DEMOCRAT,85108,121321,texas_18
7780,2010,Texas,19,REPUBLICAN,106059,136358,texas_19
7781,2010,Texas,20,DEMOCRAT,58645,92185,texas_20
7782,2010,Texas,21,REPUBLICAN,162924,236545,texas_21
7783,2010,Texas,22,REPUBLICAN,140537,208223,texas_22
7784,2010,Texas,23,REPUBLICAN,74853,151534,texas_23
7785,2010,Texas,24,REPUBLICAN,100078,122687,texas_24
7786,2010,Texas,25,DEMOCRAT,99967,189247,texas_25
7787,2010,Texas,26,REPUBLICAN,120984,180431,texas_26
7788,2010,Texas,27,REPUBLICAN,50976,106531,texas_27
7789,2010,Texas,28,DEMOCRAT,62773,111402,texas_28
7790,2010,Texas,29,DEMOCRAT,43257,66948,texas_29
7791,2010,Texas,30,DEMOCRAT,86322,113978,texas_30
7792,2010,Texas,31,REPUBLICAN,126384,153119,texas_31
7793,2010,Texas,32,REPUBLICAN,79433,126869,texas_32
7794,2010,Utah,1,REPUBLICAN,135247,195462,utah_1
7795,2010,Utah,2,DEMOCRAT,127151,251847,utah_2
7796,2010,Utah,3,REPUBLICAN,139721,193186,utah_3
7797,2010,Vermont,0,DEMOCRAT,154006,238521,vermont_0
7798,2010,Virginia,1,REPUBLICAN,135564,212236,virginia_1
7799,2010,Virginia,2,REPUBLICAN,88340,166289,virginia_2
7800,2010,Virginia,3,DEMOCRAT,114754,163900,virginia_3
7801,2010,Virginia,4,REPUBLICAN,123659,198389,virginia_4
7802,2010,Virginia,5,REPUBLICAN,119560,235299,virginia_5
7803,2010,Virginia,6,REPUBLICAN,127487,167154,virginia_6
7804,2010,Virginia,7,REPUBLICAN,138209,233402,virginia_7
7805,2010,Virginia,8,DEMOCRAT,116404,190748,virginia_8
7806,2010,Virginia,9,REPUBLICAN,95726,186917,virginia_9
7807,2010,Virginia,10,REPUBLICAN,131116,208556,virginia_10
7808,2010,Virginia,11,DEMOCRAT,111720,226951,virginia_11
7809,2010,Washington,1,DEMOCRAT,172642,299379,washington_1
7810,2010,Washington,2,DEMOCRAT,155241,303963,washington_2
7811,2010,Washington,3,REPUBLICAN,152799,288453,washington_3
7812,2010,Washington,4,REPUBLICAN,156726,231699,washington_4
7813,2010,Washington,5,REPUBLICAN,177235,278381,washington_5
7814,2010,Washington,6,DEMOCRAT,151873,261673,washington_6
7815,2010,Washington,7,DEMOCRAT,232649,280390,washington_7
7816,2010,Washington,8,REPUBLICAN,161296,309877,washington_8
7817,2010,Washington,9,DEMOCRAT,123743,225594,washington_9
7818,2010,West Virginia,1,REPUBLICAN,90660,179880,west virginia_1
7819,2010,West Virginia,2,REPUBLICAN,126814,185246,west virginia_2
7820,2010,West Virginia,3,DEMOCRAT,83636,149247,west virginia_3
7821,2010,Wisconsin,1,REPUBLICAN,179819,263627,wisconsin_1
7822,2010,Wisconsin,2,DEMOCRAT,191164,309460,wisconsin_2
7823,2010,Wisconsin,3,DEMOCRAT,126380,251340,wisconsin_3
7824,2010,Wisconsin,4,DEMOCRAT,143559,208103,wisconsin_4
7825,2010,Wisconsin,5,REPUBLICAN,229642,331258,wisconsin_5
7826,2010,Wisconsin,6,REPUBLICAN,183271,259367,wisconsin_6
7827,2010,Wisconsin,7,REPUBLICAN,132551,254389,wisconsin_7
7828,2010,Wisconsin,8,REPUBLICAN,143998,262938,wisconsin_8
7829,2010,Wyoming,0,REPUBLICAN,131661,190822,wyoming_0
7830,2012,Alabama,1,REPUBLICAN,196374,200676,alabama_1
7831,2012,Alabama,2,REPUBLICAN,180591,283953,alabama_2
7832,2012,Alabama,3,REPUBLICAN,175306,273930,alabama_3
7833,2012,Alabama,4,REPUBLICAN,199071,269118,alabama_4
7834,2012,Alabama,5,REPUBLICAN,189185,291293,alabama_5
7835,2012,Alabama,6,REPUBLICAN,219262,308102,alabama_6
7836,2012,Alabama,7,DEMOCRAT,232520,306558,alabama_7
7837,2012,Alaska,0,REPUBLICAN,185296,289804,alaska_0
7838,2012,Arizona,1,DEMOCRAT,122774,251595,arizona_1
7839,2012,Arizona,2,DEMOCRAT,147338,292279,arizona_2
7840,2012,Arizona,3,DEMOCRAT,98468,168698,arizona_3
7841,2012,Arizona,4,REPUBLICAN,162907,243760,arizona_4
7842,2012,Arizona,5,REPUBLICAN,183470,273059,arizona_5
7843,2012,Arizona,6,REPUBLICAN,179706,293177,arizona_6
7844,2012,Arizona,7,DEMOCRAT,104489,127827,arizona_7
7845,2012,Arizona,8,REPUBLICAN,172809,272791,arizona_8
7846,2012,Arizona,9,DEMOCRAT,121881,250131,arizona_9
7847,2012,Arkansas,1,REPUBLICAN,138800,246843,arkansas_1
7848,2012,Arkansas,2,REPUBLICAN,158175,286598,arkansas_2
7849,2012,Arkansas,3,REPUBLICAN,186467,245660,arkansas_3
7850,2012,Arkansas,4,REPUBLICAN,154149,258953,arkansas_4
7851,2012,California,1,REPUBLICAN,168827,294213,california_1
7852,2012,California,2,DEMOCRAT,226216,317526,california_2
7853,2012,California,3,DEMOCRAT,126882,233968,california_3
7854,2012,California,4,REPUBLICAN,197803,323688,california_4
7855,2012,California,5,DEMOCRAT,202872,272417,california_5
7856,2012,California,6,DEMOCRAT,160667,214073,california_6
7857,2012,California,7,DEMOCRAT,141241,273291,california_7
7858,2012,California,8,REPUBLICAN,103093,179644,california_8
7859,2012,California,9,DEMOCRAT,118373,213077,california_9
7860,2012,California,10,REPUBLICAN,110265,209199,california_10
7861,2012,California,11,DEMOCRAT,200743,287879,california_11
7862,2012,California,12,DEMOCRAT,253709,298187,california_12
7863,2012,California,13,DEMOCRAT,250436,288582,california_13
7864,2012,California,14,DEMOCRAT,203828,258283,california_14
7865,2012,California,15,DEMOCRAT,120388,231034,california_15
7866,2012,California,16,DEMOCRAT,84649,147450,california_16
7867,2012,California,17,DEMOCRAT,159392,216728,california_17
7868,2012,California,18,DEMOCRAT,212831,301934,california_18
7869,2012,California,19,DEMOCRAT,162300,221613,california_19
7870,2012,California,20,DEMOCRAT,172996,233562,california_20
7871,2012,California,21,REPUBLICAN,67164,116283,california_21
7872,2012,California,22,REPUBLICAN,132386,213941,california_22
7873,2012,California,23,REPUBLICAN,158161,216003,california_23
7874,2012,California,24,DEMOCRAT,156749,284495,california_24
7875,2012,California,25,REPUBLICAN,129593,236575,california_25
7876,2012,California,26,DEMOCRAT,139072,263935,california_26
7877,2012,California,27,DEMOCRAT,154191,241008,california_27
7878,2012,California,28,DEMOCRAT,188703,246711,california_28
7879,2012,California,29,DEMOCRAT,111287,150281,california_29
7880,2012,California,30,DEMOCRAT,149456,247851,california_30
7881,2012,California,31,REPUBLICAN,88964,161219,california_31
7882,2012,California,32,DEMOCRAT,124903,190111,california_32
7883,2012,California,33,DEMOCRAT,171860,318520,california_33
7884,2012,California,34,DEMOCRAT,120367,140590,california_34
7885,2012,California,35,DEMOCRAT,79698,142680,california_35
7886,2012,California,36,DEMOCRAT,110189,208142,california_36
7887,2012,California,37,DEMOCRAT,207039,239580,california_37
7888,2012,California,38,DEMOCRAT,145280,215087,california_38
7889,2012,California,39,REPUBLICAN,145607,251967,california_39
7890,2012,California,40,DEMOCRAT,73940,125553,california_40
7891,2012,California,41,DEMOCRAT,103578,175652,california_41
7892,2012,California,42,REPUBLICAN,130245,214947,california_42
7893,2012,California,43,DEMOCRAT,143123,200894,california_43
7894,2012,California,44,DEMOCRAT,99909,165898,california_44
7895,2012,California,45,REPUBLICAN,171417,293231,california_45
7896,2012,California,46,DEMOCRAT,95694,149815,california_46
7897,2012,California,47,DEMOCRAT,130093,230012,california_47
7898,2012,California,48,REPUBLICAN,177144,290502,california_48
7899,2012,California,49,REPUBLICAN,159725,274618,california_49
7900,2012,California,50,REPUBLICAN,174838,258293,california_50
7901,2012,California,51,DEMOCRAT,113934,159398,california_51
7902,2012,California,52,DEMOCRAT,151451,295910,california_52
7903,2012,California,53,DEMOCRAT,164825,268307,california_53
7904,2012,Colorado,1,DEMOCRAT,237579,348210,colorado_1
7905,2012,Colorado,2,DEMOCRAT,234758,421580,colorado_2
7906,2012,Colorado,3,REPUBLICAN,185291,347247,colorado_3
7907,2012,Colorado,4,REPUBLICAN,200006,342336,colorado_4
7908,2012,Colorado,5,REPUBLICAN,199639,307231,colorado_5
7909,2012,Colorado,6,REPUBLICAN,163938,342914,colorado_6
7910,2012,Colorado,7,DEMOCRAT,182460,340970,colorado_7
7911,2012,Connecticut,1,DEMOCRAT,192840,297061,connecticut_1
7912,2012,Connecticut,2,DEMOCRAT,189444,298960,connecticut_2
7913,2012,Connecticut,3,DEMOCRAT,197163,291301,connecticut_3
7914,2012,Connecticut,4,DEMOCRAT,167320,293432,connecticut_4
7915,2012,Connecticut,5,DEMOCRAT,137631,284757,connecticut_5
7916,2012,Delaware,0,DEMOCRAT,249933,388059,delaware_0
7917,2012,Florida,1,REPUBLICAN,238440,342594,florida_1
7918,2012,Florida,2,REPUBLICAN,175856,333718,florida_2
7919,2012,Florida,3,REPUBLICAN,204331,315669,florida_3
7920,2012,Florida,4,REPUBLICAN,239988,315470,florida_4
7921,2012,Florida,5,DEMOCRAT,190472,269153,florida_5
7922,2012,Florida,6,REPUBLICAN,195962,342451,florida_6
7923,2012,Florida,7,REPUBLICAN,185518,316010,florida_7
7924,2012,Florida,8,REPUBLICAN,205432,348909,florida_8
7925,2012,Florida,9,DEMOCRAT,164891,263747,florida_9
7926,2012,Florida,10,REPUBLICAN,164649,318269,florida_10
7927,2012,Florida,11,REPUBLICAN,218360,338663,florida_11
7928,2012,Florida,12,REPUBLICAN,209604,330167,florida_12
7929,2012,Florida,13,REPUBLICAN,189605,329347,florida_13
7930,2012,Florida,14,DEMOCRAT,197121,280601,florida_14
7931,2012,Florida,15,REPUBLICAN,1,1,florida_15
7932,2012,Florida,16,REPUBLICAN,187147,349076,florida_16
7933,2012,Florida,17,REPUBLICAN,165488,282266,florida_17
7934,2012,Florida,18,DEMOCRAT,166257,330665,florida_18
7935,2012,Florida,19,REPUBLICAN,189833,306216,florida_19
7936,2012,Florida,20,DEMOCRAT,214727,244285,florida_20
7937,2012,Florida,21,DEMOCRAT,221263,284400,florida_21
7938,2012,Florida,22,DEMOCRAT,171021,313071,florida_22
7939,2012,Florida,23,DEMOCRAT,174205,275430,florida_23
7940,2012,Florida,24,DEMOCRAT,1,1,florida_24
7941,2012,Florida,25,REPUBLICAN,151466,200229,florida_25
7942,2012,Florida,26,DEMOCRAT,135694,252957,florida_26
7943,2012,Florida,27,REPUBLICAN,138488,230171,florida_27
7944,2012,Georgia,1,REPUBLICAN,157181,249580,georgia_1
7945,2012,Georgia,2,DEMOCRAT,162751,255161,georgia_2
7946,2012,Georgia,3,REPUBLICAN,232380,232380,georgia_3
7947,2012,Georgia,4,DEMOCRAT,208861,283902,georgia_4
7948,2012,Georgia,5,DEMOCRAT,234330,277665,georgia_5
7949,2012,Georgia,6,REPUBLICAN,189669,294034,georgia_6
7950,2012,Georgia,7,REPUBLICAN,156689,252066,georgia_7
7951,2012,Georgia,8,REPUBLICAN,197789,197789,georgia_8
7952,2012,Georgia,9,REPUBLICAN,192101,252153,georgia_9
7953,2012,Georgia,10,REPUBLICAN,211065,211065,georgia_10
7954,2012,Georgia,11,REPUBLICAN,196968,287321,georgia_11
7955,2012,Georgia,12,DEMOCRAT,139148,259121,georgia_12
7956,2012,Georgia,13,DEMOCRAT,201988,281538,georgia_13
7957,2012,Georgia,14,REPUBLICAN,159947,219192,georgia_14
7958,2012,Hawaii,1,DEMOCRAT,116505,217876,hawaii_1
7959,2012,Hawaii,2,DEMOCRAT,168503,219283,hawaii_2
7960,2012,Idaho,1,REPUBLICAN,199402,316724,idaho_1
7961,2012,Idaho,2,REPUBLICAN,207412,318494,idaho_2
7962,2012,Illinois,1,DEMOCRAT,236854,320844,illinois_1
7963,2012,Illinois,2,DEMOCRAT,188303,297712,illinois_2
7964,2012,Illinois,3,DEMOCRAT,168738,246398,illinois_3
7965,2012,Illinois,4,DEMOCRAT,133226,160509,illinois_4
7966,2012,Illinois,5,DEMOCRAT,177729,270377,illinois_5
7967,2012,Illinois,6,REPUBLICAN,193138,326129,illinois_6
7968,2012,Illinois,7,DEMOCRAT,242439,286435,illinois_7
7969,2012,Illinois,8,DEMOCRAT,123206,225066,illinois_8
7970,2012,Illinois,9,DEMOCRAT,194869,293807,illinois_9
7971,2012,Illinois,10,DEMOCRAT,133890,264454,illinois_10
7972,2012,Illinois,11,DEMOCRAT,148928,254295,illinois_11
7973,2012,Illinois,12,DEMOCRAT,157000,303949,illinois_12
7974,2012,Illinois,13,REPUBLICAN,137034,294385,illinois_13
7975,2012,Illinois,14,REPUBLICAN,177603,301954,illinois_14
7976,2012,Illinois,15,REPUBLICAN,205775,299937,illinois_15
7977,2012,Illinois,16,REPUBLICAN,181789,294090,illinois_16
7978,2012,Illinois,17,DEMOCRAT,153519,288161,illinois_17
7979,2012,Illinois,18,REPUBLICAN,244467,329631,illinois_18
7980,2012,Indiana,1,DEMOCRAT,187743,279034,indiana_1
7981,2012,Indiana,2,REPUBLICAN,134033,273475,indiana_2
7982,2012,Indiana,3,REPUBLICAN,187872,280235,indiana_3
7983,2012,Indiana,4,REPUBLICAN,168688,272268,indiana_4
7984,2012,Indiana,5,REPUBLICAN,194570,333359,indiana_5
7985,2012,Indiana,6,REPUBLICAN,162613,275253,indiana_6
7986,2012,Indiana,7,DEMOCRAT,162122,257950,indiana_7
7987,2012,Indiana,8,REPUBLICAN,151533,283992,indiana_8
7988,2012,Indiana,9,REPUBLICAN,165332,298180,indiana_9
7989,2012,Iowa,1,DEMOCRAT,222422,390849,iowa_1
7990,2012,Iowa,2,DEMOCRAT,211863,381275,iowa_2
7991,2012,Iowa,3,REPUBLICAN,202000,386842,iowa_3
7992,2012,Iowa,4,REPUBLICAN,200063,377883,iowa_4
7993,2012,Kansas,1,REPUBLICAN,211337,211337,kansas_1
7994,2012,Kansas,2,REPUBLICAN,167463,293718,kansas_2
7995,2012,Kansas,3,REPUBLICAN,201087,293762,kansas_3
7996,2012,Kansas,4,REPUBLICAN,161094,258922,kansas_4
7997,2012,Kentucky,1,REPUBLICAN,199956,287155,kentucky_1
7998,2012,Kentucky,2,REPUBLICAN,181508,282267,kentucky_2
7999,2012,Kentucky,3,DEMOCRAT,206385,322656,kentucky_3
8000,2012,Kentucky,4,REPUBLICAN,186036,299444,kentucky_4
8001,2012,Kentucky,5,REPUBLICAN,195408,250855,kentucky_5
8002,2012,Kentucky,6,REPUBLICAN,153222,303000,kentucky_6
8003,2012,Louisiana,1,REPUBLICAN,193496,290410,louisiana_1
8004,2012,Louisiana,2,DEMOCRAT,158501,287354,louisiana_2
8005,2012,Louisiana,3,REPUBLICAN,139123,311393,louisiana_3
8006,2012,Louisiana,4,REPUBLICAN,187894,249531,louisiana_4
8007,2012,Louisiana,5,REPUBLICAN,202536,260216,louisiana_5
8008,2012,Louisiana,6,REPUBLICAN,243553,306713,louisiana_6
8009,2012,Maine,1,DEMOCRAT,236363,380715,maine_1
8010,2012,Maine,2,DEMOCRAT,191456,343908,maine_2
8011,2012,Maryland,1,REPUBLICAN,214204,337760,maryland_1
8012,2012,Maryland,2,DEMOCRAT,194088,295940,maryland_2
8013,2012,Maryland,3,DEMOCRAT,213747,319859,maryland_3
8014,2012,Maryland,4,DEMOCRAT,240385,311512,maryland_4
8015,2012,Maryland,5,DEMOCRAT,238618,343820,maryland_5
8016,2012,Maryland,6,DEMOCRAT,181921,309549,maryland_6
8017,2012,Maryland,7,DEMOCRAT,247770,323818,maryland_7
8018,2012,Maryland,8,DEMOCRAT,217531,343256,maryland_8
8019,2012,Massachusetts,1,DEMOCRAT,261936,336555,massachusetts_1
8020,2012,Massachusetts,2,DEMOCRAT,259257,342736,massachusetts_2
8021,2012,Massachusetts,3,DEMOCRAT,212119,335111,massachusetts_3
8022,2012,Massachusetts,4,DEMOCRAT,221303,373114,massachusetts_4
8023,2012,Massachusetts,5,DEMOCRAT,257490,364201,massachusetts_5
8024,2012,Massachusetts,6,DEMOCRAT,180942,389852,massachusetts_6
8025,2012,Massachusetts,7,DEMOCRAT,210794,285134,massachusetts_7
8026,2012,Massachusetts,8,DEMOCRAT,263999,371694,massachusetts_8
8027,2012,Massachusetts,9,DEMOCRAT,212754,385799,massachusetts_9
8028,2012,Michigan,1,REPUBLICAN,167060,347037,michigan_1
8029,2012,Michigan,2,REPUBLICAN,194653,318267,michigan_2
8030,2012,Michigan,3,REPUBLICAN,171675,326283,michigan_3
8031,2012,Michigan,4,REPUBLICAN,197386,312949,michigan_4
8032,2012,Michigan,5,DEMOCRAT,214531,330146,michigan_5
8033,2012,Michigan,6,REPUBLICAN,174955,320475,michigan_6
8034,2012,Michigan,7,REPUBLICAN,169668,318069,michigan_7
8035,2012,Michigan,8,REPUBLICAN,202217,345054,michigan_8
8036,2012,Michigan,9,DEMOCRAT,208846,337316,michigan_9
8037,2012,Michigan,10,REPUBLICAN,226075,328612,michigan_10
8038,2012,Michigan,11,REPUBLICAN,181788,358139,michigan_11
8039,2012,Michigan,12,DEMOCRAT,216884,319223,michigan_12
8040,2012,Michigan,13,DEMOCRAT,235336,284270,michigan_13
8041,2012,Michigan,14,DEMOCRAT,270450,328792,michigan_14
8042,2012,Minnesota,1,DEMOCRAT,193211,335880,minnesota_1
8043,2012,Minnesota,2,REPUBLICAN,193587,358446,minnesota_2
8044,2012,Minnesota,3,REPUBLICAN,222335,382705,minnesota_3
8045,2012,Minnesota,4,DEMOCRAT,216685,347991,minnesota_4
8046,2012,Minnesota,5,DEMOCRAT,262102,351969,minnesota_5
8047,2012,Minnesota,6,REPUBLICAN,179240,355153,minnesota_6
8048,2012,Minnesota,7,DEMOCRAT,197791,327576,minnesota_7
8049,2012,Minnesota,8,DEMOCRATIC-FARMER-LABOR,191976,353663,minnesota_8
8050,2012,Mississippi,1,REPUBLICAN,186760,309177,mississippi_1
8051,2012,Mississippi,2,DEMOCRAT,214978,320244,mississippi_2
8052,2012,Mississippi,3,REPUBLICAN,234717,293322,mississippi_3
8053,2012,Mississippi,4,REPUBLICAN,182998,285432,mississippi_4
8054,2012,Missouri,1,DEMOCRAT,267927,340583,missouri_1
8055,2012,Missouri,2,REPUBLICAN,236971,394448,missouri_2
8056,2012,Missouri,3,REPUBLICAN,214843,338385,missouri_3
8057,2012,Missouri,4,REPUBLICAN,192237,318723,missouri_4
8058,2012,Missouri,5,DEMOCRAT,200290,330942,missouri_5
8059,2012,Missouri,6,REPUBLICAN,216906,333688,missouri_6
8060,2012,Missouri,7,REPUBLICAN,203565,318740,missouri_7
8061,2012,Missouri,8,REPUBLICAN,216083,300391,missouri_8
8062,2012,Montana,0,REPUBLICAN,255468,479740,montana_0
8063,2012,Nebraska,1,REPUBLICAN,174889,256095,nebraska_1
8064,2012,Nebraska,2,REPUBLICAN,133964,263731,nebraska_2
8065,2012,Nebraska,3,REPUBLICAN,187423,252689,nebraska_3
8066,2012,Nevada,1,DEMOCRAT,113967,179278,nevada_1
8067,2012,Nevada,2,REPUBLICAN,162213,281449,nevada_2
8068,2012,Nevada,3,REPUBLICAN,137244,272523,nevada_3
8069,2012,Nevada,4,DEMOCRAT,120501,240492,nevada_4
8070,2012,New Hampshire,1,DEMOCRAT,171650,345022,new hampshire_1
8071,2012,New Hampshire,2,DEMOCRAT,169275,337394,new hampshire_2
8072,2012,New Jersey,1,DEMOCRAT,210470,308519,new jersey_1
8073,2012,New Jersey,2,REPUBLICAN,166677,289069,new jersey_2
8074,2012,New Jersey,3,REPUBLICAN,174253,324399,new jersey_3
8075,2012,New Jersey,4,REPUBLICAN,195145,306247,new jersey_4
8076,2012,New Jersey,5,REPUBLICAN,167501,304371,new jersey_5
8077,2012,New Jersey,6,DEMOCRAT,151782,239638,new jersey_6
8078,2012,New Jersey,7,REPUBLICAN,175662,307315,new jersey_7
8079,2012,New Jersey,8,DEMOCRAT,130853,167790,new jersey_8
8080,2012,New Jersey,9,DEMOCRAT,162822,220133,new jersey_9
8081,2012,New Jersey,10,DEMOCRAT,201435,230060,new jersey_10
8082,2012,New Jersey,11,REPUBLICAN,182237,309859,new jersey_11
8083,2012,New Jersey,12,DEMOCRAT,189926,274378,new jersey_12
8084,2012,New Mexico,1,DEMOCRAT,162924,275856,new mexico_1
8085,2012,New Mexico,2,REPUBLICAN,133180,225515,new mexico_2
8086,2012,New Mexico,3,DEMOCRAT,167103,264719,new mexico_3
8087,2012,New York,1,DEMOCRAT,134205,294578,new york_1
8088,2012,New York,2,REPUBLICAN,116083,271832,new york_2
8089,2012,New York,3,DEMOCRAT,146016,306274,new york_3
8090,2012,New York,4,DEMOCRAT,152590,299484,new york_4
8091,2012,New York,5,DEMOCRAT,167835,224508,new york_5
8092,2012,New York,6,DEMOCRAT,107505,186932,new york_6
8093,2012,New York,7,DEMOCRAT,132456,178825,new york_7
8094,2012,New York,8,DEMOCRAT,178687,236292,new york_8
8095,2012,New York,9,DEMOCRAT,178168,238957,new york_9
8096,2012,New York,10,DEMOCRAT,155908,236323,new york_10
8097,2012,New York,11,REPUBLICAN,91030,214755,new york_11
8098,2012,New York,12,DEMOCRAT,184864,268287,new york_12
8099,2012,New York,13,DEMOCRAT,170470,233172,new york_13
8100,2012,New York,14,DEMOCRAT,116117,170995,new york_14
8101,2012,New York,15,DEMOCRAT,150243,178645,new york_15
8102,2012,New York,16,DEMOCRAT,173885,270320,new york_16
8103,2012,New York,17,DEMOCRAT,161624,297379,new york_17
8104,2012,New York,18,DEMOCRAT,132456,295436,new york_18
8105,2012,New York,19,REPUBLICAN,122654,305882,new york_19
8106,2012,New York,20,DEMOCRAT,181092,317678,new york_20
8107,2012,New York,21,DEMOCRAT,117856,268741,new york_21
8108,2012,New York,22,REPUBLICAN,145042,280189,new york_22
8109,2012,New York,23,REPUBLICAN,117641,279796,new york_23
8110,2012,New York,24,DEMOCRAT,133908,303567,new york_24
8111,2012,New York,25,DEMOCRAT,168761,322760,new york_25
8112,2012,New York,26,DEMOCRAT,195234,304961,new york_26
8113,2012,New York,27,DEMOCRAT,140008,329768,new york_27
8114,2012,North Carolina,1,DEMOCRAT,254644,338066,north carolina_1
8115,2012,North Carolina,2,REPUBLICAN,174066,311397,north carolina_2
8116,2012,North Carolina,3,REPUBLICAN,195571,309885,north carolina_3
8117,2012,North Carolina,4,DEMOCRAT,259534,348485,north carolina_4
8118,2012,North Carolina,5,REPUBLICAN,200945,349197,north carolina_5
8119,2012,North Carolina,6,REPUBLICAN,222116,364583,north carolina_6
8120,2012,North Carolina,7,DEMOCRAT,168695,336736,north carolina_7
